,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_NAME
262,1629048,2019-20,00,1610612754,IND,20.0,54,2,471,70,150,0.467,8,42,0.19,24,33,0.727,25,81,106,23,10,37,28,65,172,Goga Bitadze
263,1629048,2020-21,00,1610612754,IND,21.0,45,3,561,83,194,0.428,20,79,0.253,45,61,0.738,60,90,150,37,9,60,17,94,231,Goga Bitadze
264,1629048,2021-22,00,1610612754,IND,22.0,50,16,729,131,252,0.52,23,80,0.288,64,94,0.681,79,98,177,55,21,42,46,107,349,Goga Bitadze
265,1629048,2022-23,00,1610612754,IND,23.0,21,0,202,27,52,0.519,4,14,0.286,11,24,0.458,25,24,49,18,9,10,12,34,69,Goga Bitadze
266,1629048,2022-23,00,1610612753,ORL,23.0,17,1,255,42,73,0.575,2,12,0.167,12,18,0.667,36,52,88,21,7,16,10,30,98,Goga Bitadze
267,1629048,2022-23,00,0,TOT,23.0,38,1,457,69,125,0.552,6,26,0.231,23,42,0.548,61,76,137,39,16,26,22,64,167,Goga Bitadze
268,1629048,2023-24,00,1610612753,ORL,24.0,62,33,957,126,209,0.603,2,14,0.143,57,87,0.655,109,177,286,79,32,72,44,107,311,Goga Bitadze
269,1629048,2024-25,00,1610612753,ORL,25.0,70,42,1429,207,339,0.611,3,28,0.107,85,133,0.639,167,296,463,137,49,98,72,150,502,Goga Bitadze
270,202687,2011-12,00,1610612766,CHA,19.0,63,41,1455,129,278,0.464,0,0,0.0,69,143,0.483,113,255,368,27,20,115,71,145,327,Bismack Biyombo
271,202687,2012-13,00,1610612766,CHA,20.0,80,65,2186,156,346,0.451,0,0,0.0,74,142,0.521,194,388,582,35,28,143,82,195,386,Bismack Biyombo
272,202687,2013-14,00,1610612766,CHA,21.0,77,9,1072,88,144,0.611,0,0,0.0,46,89,0.517,105,261,366,8,7,86,40,124,222,Bismack Biyombo
273,202687,2014-15,00,1610612766,CHA,22.0,64,21,1243,101,186,0.543,0,0,0.0,102,175,0.583,159,248,407,16,18,99,52,140,304,Bismack Biyombo
274,202687,2015-16,00,1610612761,TOR,23.0,82,22,1808,156,288,0.542,0,1,0.0,142,226,0.628,182,473,655,29,19,133,71,225,454,Bismack Biyombo
275,202687,2016-17,00,1610612753,ORL,24.0,81,27,1793,179,339,0.528,0,0,0.0,125,234,0.534,157,410,567,74,25,91,95,202,483,Bismack Biyombo
276,202687,2017-18,00,1610612753,ORL,25.0,82,25,1495,183,352,0.52,0,1,0.0,102,157,0.65,144,324,468,66,21,95,84,158,468,Bismack Biyombo
277,202687,2018-19,00,1610612766,CHA,26.0,54,32,782,89,156,0.571,0,0,0.0,58,91,0.637,81,166,247,33,11,41,34,103,236,Bismack Biyombo
278,202687,2019-20,00,1610612766,CHA,27.0,53,29,1029,151,278,0.543,0,0,0.0,91,151,0.603,120,188,308,50,10,49,48,116,393,Bismack Biyombo
279,202687,2020-21,00,1610612766,CHA,28.0,66,36,1349,142,242,0.587,0,1,0.0,47,105,0.448,137,210,347,81,17,74,71,141,331,Bismack Biyombo
280,202687,2021-22,00,1610612756,PHX,29.0,36,3,506,86,145,0.593,0,0,0.0,38,71,0.535,63,104,167,23,12,26,25,70,210,Bismack Biyombo
281,202687,2022-23,00,1610612756,PHX,30.0,61,14,874,119,206,0.578,0,0,0.0,25,70,0.357,89,171,260,56,18,88,51,114,263,Bismack Biyombo
282,202687,2023-24,00,1610612763,MEM,31.0,30,27,718,67,119,0.563,0,0,0.0,22,46,0.478,57,134,191,51,10,34,38,82,156,Bismack Biyombo
283,202687,2023-24,00,1610612760,OKC,31.0,10,0,73,7,12,0.583,0,0,0.0,4,8,0.5,5,13,18,2,1,3,4,7,18,Bismack Biyombo
284,202687,2023-24,00,0,TOT,31.0,40,27,791,74,131,0.565,0,0,0.0,26,54,0.481,62,147,209,53,11,37,42,89,174,Bismack Biyombo
285,202687,2024-25,00,1610612759,SAS,32.0,28,26,528,67,114,0.588,0,0,0.0,10,25,0.4,43,115,158,31,16,23,27,52,144,Bismack Biyombo
286,1641710,2023-24,00,1610612753,ORL,20.0,69,33,1164,115,247,0.466,37,94,0.394,49,80,0.613,33,106,139,91,35,21,56,110,316,Anthony Black
287,1641710,2024-25,00,1610612753,ORL,21.0,78,10,1887,262,620,0.423,62,195,0.318,150,197,0.761,52,178,230,240,86,48,139,166,736,Anthony Black
288,203992,2017-18,00,1610612758,SAC,25.0,78,52,2175,344,772,0.446,129,329,0.392,100,119,0.84,31,192,223,258,72,16,125,172,917,Bogdan Bogdanović
289,203992,2018-19,00,1610612758,SAC,26.0,70,17,1947,361,863,0.418,134,372,0.36,134,162,0.827,40,203,243,267,72,15,117,142,990,Bogdan Bogdanović
290,203992,2019-20,00,1610612758,SAC,27.0,61,28,1766,337,766,0.44,164,441,0.372,86,116,0.741,26,181,207,207,64,15,102,133,924,Bogdan Bogdanović
291,203992,2020-21,00,1610612737,ATL,28.0,44,27,1305,267,565,0.473,146,333,0.438,40,44,0.909,20,140,160,147,49,13,54,99,720,Bogdan Bogdanović
292,203992,2021-22,00,1610612737,ATL,29.0,63,27,1849,342,794,0.431,169,459,0.368,97,115,0.843,29,221,250,194,68,14,70,132,950,Bogdan Bogdanović
293,203992,2022-23,00,1610612737,ATL,30.0,54,9,1509,273,611,0.447,146,360,0.406,64,77,0.831,23,142,165,150,43,18,65,86,756,Bogdan Bogdanović
294,203992,2023-24,00,1610612737,ATL,31.0,79,33,2401,471,1100,0.428,240,641,0.374,151,164,0.921,53,219,272,247,96,26,112,179,1333,Bogdan Bogdanović
295,203992,2024-25,00,1610612737,ATL,32.0,24,0,598,83,224,0.371,44,146,0.301,30,34,0.882,12,54,66,49,20,6,37,57,240,Bogdan Bogdanović
296,203992,2024-25,00,1610612746,LAC,32.0,30,4,750,127,268,0.474,61,143,0.427,28,32,0.875,12,81,93,97,21,5,37,70,343,Bogdan Bogdanović
297,203992,2024-25,00,0,TOT,32.0,54,4,1348,210,492,0.427,105,289,0.363,58,66,0.879,24,135,159,146,41,11,74,127,583,Bogdan Bogdanović
298,1629626,2019-20,00,1610612743,DEN,20.0,7,0,87,14,28,0.5,4,9,0.444,8,10,0.8,5,14,19,6,2,6,10,11,40,Bol Bol
299,1629626,2020-21,00,1610612743,DEN,21.0,32,2,160,25,58,0.431,9,24,0.375,10,15,0.667,0,24,24,7,3,10,13,14,69,Bol Bol
300,1629626,2021-22,00,1610612743,DEN,22.0,14,0,81,15,27,0.556,1,4,0.25,2,5,0.4,4,16,20,5,1,2,4,4,33,Bol Bol
301,1629626,2022-23,00,1610612753,ORL,23.0,70,33,1505,261,478,0.546,30,113,0.265,82,108,0.759,69,336,405,69,30,85,112,92,634,Bol Bol
302,1629626,2023-24,00,1610612756,PHX,24.0,43,0,469,93,151,0.616,22,52,0.423,15,19,0.789,32,105,137,17,10,25,19,42,223,Bol Bol
303,1629626,2024-25,00,1610612756,PHX,25.0,36,10,448,96,183,0.525,32,93,0.344,20,26,0.769,20,84,104,22,9,25,20,20,244,Bol Bol
304,1641737,2024-25,00,1610612755,PHI,22.0,58,11,905,135,192,0.703,0,1,0.0,67,100,0.67,92,153,245,27,26,69,61,125,337,Adem Bona
305,1626164,2015-16,00,1610612756,PHX,19.0,76,51,2108,367,867,0.423,99,289,0.343,215,256,0.84,27,160,187,200,44,20,160,225,1048,Devin Booker
306,1626164,2016-17,00,1610612756,PHX,20.0,78,78,2731,606,1431,0.423,147,405,0.363,367,441,0.832,46,203,249,268,72,21,241,242,1726,Devin Booker
307,1626164,2017-18,00,1610612756,PHX,21.0,54,54,1865,455,1054,0.432,147,384,0.383,289,329,0.878,26,218,244,253,47,14,194,168,1346,Devin Booker
308,1626164,2018-19,00,1610612756,PHX,22.0,64,64,2242,586,1255,0.467,135,414,0.326,393,454,0.866,39,226,265,433,56,13,264,200,1700,Devin Booker
309,1626164,2019-20,00,1610612756,PHX,23.0,70,70,2512,627,1283,0.489,141,398,0.354,468,509,0.919,29,268,297,456,49,18,264,213,1863,Devin Booker
310,1626164,2020-21,00,1610612756,PHX,24.0,67,67,2270,623,1287,0.484,126,371,0.34,340,392,0.867,34,247,281,289,53,16,207,181,1712,Devin Booker
311,1626164,2021-22,00,1610612756,PHX,25.0,68,68,2345,662,1421,0.466,183,478,0.383,315,363,0.868,45,297,342,329,77,26,162,180,1822,Devin Booker
312,1626164,2022-23,00,1610612756,PHX,26.0,53,53,1835,527,1067,0.494,111,316,0.351,306,358,0.855,46,194,240,293,51,18,145,159,1471,Devin Booker
313,1626164,2023-24,00,1610612756,PHX,27.0,68,68,2447,642,1305,0.492,152,418,0.364,405,457,0.886,56,252,308,472,61,28,178,206,1841,Devin Booker
314,1626164,2024-25,00,1610612756,PHX,28.0,75,75,2795,654,1420,0.461,183,551,0.332,432,483,0.894,76,229,305,529,67,16,220,198,1923,Devin Booker
315,1630527,2021-22,00,1610612746,LAC,20.0,51,0,760,125,325,0.385,34,111,0.306,59,72,0.819,17,94,111,51,26,13,31,43,343,Brandon Boston
316,1630527,2022-23,00,1610612746,LAC,21.0,22,1,248,51,122,0.418,12,29,0.414,29,38,0.763,7,23,30,20,9,0,12,21,143,Brandon Boston
317,1630527,2023-24,00,1610612746,LAC,22.0,32,0,345,65,161,0.404,14,52,0.269,23,33,0.697,19,33,52,13,11,8,24,40,167,Brandon Boston
318,1630527,2024-25,00,1610612740,NOP,23.0,42,10,993,166,381,0.436,49,140,0.35,67,85,0.788,28,106,134,92,53,9,52,73,448,Brandon Boston
319,1628449,2017-18,00,1610612744,GSW,25.0,1,0,1,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,Chris Boucher
320,1628449,2018-19,00,1610612761,TOR,26.0,28,0,163,34,76,0.447,12,37,0.324,13,15,0.867,16,40,56,2,6,24,7,31,93,Chris Boucher
321,1628449,2019-20,00,1610612761,TOR,27.0,62,0,819,141,299,0.472,38,118,0.322,91,116,0.784,107,170,277,26,22,61,28,114,411,Chris Boucher
322,1628449,2020-21,00,1610612761,TOR,28.0,60,14,1453,288,560,0.514,90,235,0.383,152,193,0.788,117,287,404,63,35,111,46,166,818,Chris Boucher
323,1628449,2021-22,00,1610612761,TOR,29.0,80,9,1690,268,577,0.464,68,229,0.297,150,193,0.777,179,315,494,25,49,75,42,174,754,Chris Boucher
324,1628449,2022-23,00,1610612761,TOR,30.0,76,0,1523,261,529,0.493,62,189,0.328,128,168,0.762,157,264,421,29,47,64,41,143,712,Chris Boucher
325,1628449,2023-24,00,1610612761,TOR,31.0,50,0,705,110,217,0.507,31,94,0.33,71,92,0.772,62,145,207,23,14,24,28,68,322,Chris Boucher
326,1628449,2024-25,00,1610612761,TOR,32.0,50,0,862,182,370,0.492,70,193,0.363,68,87,0.782,70,154,224,33,24,25,29,68,502,Chris Boucher
327,1631123,2022-23,00,1610612748,MIA,24.0,4,0,65,6,13,0.462,2,5,0.4,1,2,0.5,1,4,5,4,4,2,4,5,15,Jamaree Bouyea
328,1631123,2022-23,00,1610612764,WAS,24.0,1,0,6,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,Jamaree Bouyea
329,1631123,2022-23,00,0,TOT,24.0,5,0,71,6,14,0.429,2,6,0.333,1,2,0.5,1,5,6,4,4,2,4,6,15,Jamaree Bouyea
330,1631123,2023-24,00,1610612757,POR,25.0,6,0,57,5,21,0.238,0,8,0.0,0,0,0.0,2,8,10,8,0,0,8,3,10,Jamaree Bouyea
331,1631123,2023-24,00,1610612759,SAS,25.0,3,0,38,5,7,0.714,1,1,1.0,0,0,0.0,1,8,9,3,1,0,1,7,11,Jamaree Bouyea
332,1631123,2023-24,00,0,TOT,25.0,9,0,95,10,28,0.357,1,9,0.111,0,0,0.0,3,16,19,11,1,0,9,10,21,Jamaree Bouyea
